filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
006813.txt,427,161,441,217,-2.9,-5,1,25
006813.txt,1047,145,1164,179,-0.62,24,0,34
006814.txt,0,213,245,374,2.41,-2,1,2
006814.txt,245,193,472,354,1.88,-2,1,9
006814.txt,420,140,537,255,1.73,-3,1,18
006814.txt,708,168,987,262,-0.26,4,1,13
006814.txt,161,199,354,312,1.97,-5,2,12
006814.txt,648,165,798,227,-0.08,3,1,20
006814.txt,632,175,668,206,-1.67,2,1,38
006814.txt,572,171,579,190,0.54,-3,1,71
006814.txt,578,171,583,190,0.68,-2,1,72
006816.txt,715,177,789,251,-1.66,3,1,17
006816.txt,654,184,686,210,-1.65,3,2,43
006817.txt,0,202,344,374,2.18,-3,1,5
006817.txt,337,197,511,312,1.93,-2,1,11
006817.txt,460,193,520,230,-2.22,-6,2,36
006817.txt,943,165,1098,214,-0.25,12,1,22
006817.txt,884,163,1024,206,-0.11,12,1,26
006817.txt,741,168,774,193,1.71,10,1,49
006818.txt,495,171,591,250,1.67,-1,1,15
006818.txt,781,151,817,247,-1.78,3,1,12
006818.txt,629,124,713,218,-1.66,2,1,22
006819.txt,576,144,662,282,1.87,0,1,9
006819.txt,846,117,885,145,1.74,16,-1,45
006820.txt,608,176,676,240,-1.55,0,1,19
006820.txt,1122,173,1241,374,-1.51,4,1,4
006820.txt,783,174,991,280,-1.12,4,1,11
006820.txt,0,176,79,292,2.31,-10,1,11
006820.txt,532,171,577,204,1.84,-3,1,39
006820.txt,414,182,487,215,1.99,-7,1,34
006820.txt,697,171,720,188,-1.37,8,1,64
006820.txt,27,187,203,247,2.28,-13,1,20
006821.txt,369,189,407,210,1.86,-17,2,56
006822.txt,389,195,531,288,-1.37,-2,1,13
006822.txt,728,41,1097,357,-1.89,2,1,9
006822.txt,664,178,722,221,-1.7,3,1,27
006822.txt,487,187,556,240,-1.43,-2,1,22
006822.txt,703,175,821,266,-1.76,2,1,14
006822.txt,645,179,673,203,-1.55,3,1,44
006822.txt,17,210,225,328,-2.56,-5,1,8
006823.txt,255,173,303,194,1.99,-23,1,52
006824.txt,570,124,633,202,-1.59,0,1,38
006824.txt,2,189,102,226,2.19,-23,2,30
006824.txt,204,184,252,207,1.99,-24,2,46
006825.txt,302,183,366,347,-1.53,-2,1,7
006825.txt,440,182,461,245,-2.79,-4,1,18
006825.txt,419,177,443,244,0.56,-4,1,18
006826.txt,573,175,631,230,-1.55,0,1,22
006826.txt,817,156,837,180,-1.79,19,0,65
006826.txt,857,168,901,189,-1.9,19,1,51
006826.txt,886,160,935,189,-1.94,19,1,46
006826.txt,925,146,965,188,1.1,19,0,41
006827.txt,239,187,398,303,1.91,-5,2,13
006827.txt,722,184,742,240,-0.17,3,2,23
006828.txt,1153,132,1237,350,-1.45,4,1,5
006828.txt,257,159,391,370,1.68,-2,1,6
006828.txt,831,144,886,262,-1.94,3,1,11
006828.txt,452,159,480,243,-2.96,-3,1,15
006828.txt,528,157,553,233,1.7,-1,1,17
006828.txt,726,144,755,227,1.39,3,1,16
006828.txt,544,163,569,219,1.63,-1,1,22
006829.txt,594,162,621,191,-1.58,0,1,75
006829.txt,752,186,935,272,-2.21,4,1,14
006829.txt,0,193,122,248,2.24,-17,2,22
006829.txt,188,182,288,226,2.08,-16,2,33
006831.txt,635,132,694,203,-1.53,3,1,41
006831.txt,130,181,219,219,2.11,-19,1,32
006831.txt,203,181,280,211,2.08,-19,1,37
006831.txt,320,179,362,200,1.98,-18,1,50
006831.txt,352,178,390,197,1.95,-18,1,56
006831.txt,403,176,432,194,1.93,-17,1,67
006832.txt,523,174,552,233,2.74,-1,1,20
006832.txt,270,129,357,218,0.01,-11,1,30
006832.txt,351,123,515,213,-0.14,-7,1,31
006832.txt,565,118,815,199,-0.5,4,0,36
006832.txt,867,215,988,373,-1.97,2,1,6
006832.txt,928,208,1040,369,-2.79,3,1,6
006832.txt,810,214,912,342,0.96,2,1,7
006832.txt,886,202,963,338,1.53,3,1,7
006833.txt,0,175,241,349,0.69,-5,1,7
006833.txt,0,171,348,302,0.58,-6,1,10
006833.txt,100,173,336,271,-2.64,-6,1,12
006833.txt,197,184,410,264,-2.81,-6,1,15
006833.txt,226,174,431,243,-2.75,-6,1,17
006833.txt,318,169,461,227,-2.92,-6,1,22
006833.txt,338,159,480,224,0.25,-6,1,24
006833.txt,548,174,561,205,1.62,-2,1,37
006833.txt,768,193,1032,365,-1.89,2,1,7
006833.txt,840,173,1110,275,-0.39,6,1,12
006833.txt,809,179,1003,258,-0.32,6,1,15
006833.txt,776,180,930,243,-0.29,5,1,18
006833.txt,730,177,869,229,2.84,6,1,23
006833.txt,710,179,839,221,-0.27,5,1,26
006833.txt,712,170,820,217,-0.23,6,1,28
006833.txt,425,173,521,204,-2.97,-6,1,35
006833.txt,450,176,532,205,-2.96,-6,1,38
006833.txt,635,177,670,203,-1.68,2,1,41
006833.txt,614,166,629,183,-1.59,1,1,102
006834.txt,0,183,114,231,2.21,-19,1,25
006834.txt,199,181,272,211,2.05,-20,1,38
006834.txt,262,180,313,205,2.0,-19,1,44
006834.txt,300,181,346,203,1.98,-19,2,49
006834.txt,363,177,396,196,1.96,-19,1,60
006835.txt,0,193,292,374,2.14,-5,1,7
006835.txt,282,164,331,300,-1.7,-4,1,10
006835.txt,402,168,434,276,0.83,-3,1,12
006835.txt,408,163,440,272,1.06,-3,1,12
006835.txt,1157,160,1241,213,2.15,18,1,21
006836.txt,0,199,194,312,2.16,-8,1,11
006836.txt,551,176,573,196,-1.52,-3,1,59
006837.txt,731,175,762,246,-1.65,3,1,17
006837.txt,623,176,668,203,1.84,2,1,41
006837.txt,737,165,780,264,-1.61,2,1,13
006838.txt,17,37,454,374,1.96,-3,1,9
006838.txt,538,181,556,198,1.63,-5,2,64
006838.txt,561,179,615,233,-1.56,0,1,24
006838.txt,206,182,267,208,2.08,-21,2,42
006838.txt,851,182,875,222,-1.98,10,2,30
006838.txt,1021,193,1088,220,-0.62,27,2,44
006839.txt,581,141,638,210,-1.57,0,1,42
006839.txt,130,187,243,240,2.08,-17,2,29
006840.txt,485,178,541,223,1.72,-3,1,26
006840.txt,226,174,286,208,2.03,-20,2,42
006840.txt,547,158,580,199,1.62,-3,2,63
006841.txt,592,174,626,206,-1.57,0,1,38
006841.txt,705,163,778,194,-1.95,12,2,71
006841.txt,451,157,494,196,1.72,-13,2,69
006842.txt,840,188,1241,374,-2.01,3,1,6
006842.txt,438,169,456,226,0.23,-5,1,22
006842.txt,676,169,759,200,2.74,5,1,38
006842.txt,474,177,545,206,-0.33,-5,1,38
006842.txt,221,182,300,212,0.85,-17,2,37
006842.txt,572,174,597,190,1.81,-2,1,65
006843.txt,0,232,193,374,-0.86,-4,1,3
006843.txt,754,186,1028,368,-1.9,2,1,7
006843.txt,255,181,439,295,-1.24,-4,1,13
006843.txt,555,174,568,203,1.65,-3,1,47
006843.txt,569,174,580,201,1.61,-2,1,48
006843.txt,498,182,537,209,1.69,-5,2,42
006843.txt,633,176,655,193,-1.57,3,1,63
006844.txt,827,181,1217,374,-1.94,2,1,5
006844.txt,50,201,307,337,2.1,-6,2,10
006844.txt,449,188,497,222,1.75,-6,2,33
006844.txt,472,187,513,214,1.74,-6,2,38
006844.txt,112,203,188,232,-1.01,-25,3,40
006844.txt,159,201,228,229,-1.05,-23,3,40
006844.txt,198,196,271,227,-1.09,-20,2,40
006844.txt,250,197,314,228,-1.15,-18,2,40
006845.txt,1092,168,1241,235,-2.19,14,1,17
006845.txt,0,190,290,328,-2.53,-6,1,8
006845.txt,46,182,326,288,-2.67,-6,1,11
006845.txt,125,167,408,267,-2.71,-6,1,13
006845.txt,310,168,475,235,0.39,-5,1,19
006845.txt,335,181,487,230,-2.9,-6,1,22
006845.txt,222,175,427,245,-2.77,-6,1,16
006845.txt,953,160,1075,214,1.06,13,1,24
006845.txt,668,171,762,205,-0.07,4,1,33
006846.txt,596,172,630,208,-1.57,0,1,38
006846.txt,690,167,799,257,-1.74,2,1,16
006846.txt,0,198,83,333,2.36,-7,1,7
006846.txt,672,177,730,226,-1.71,2,1,24
006846.txt,646,175,679,205,-1.64,2,1,40
006847.txt,660,169,678,207,2.35,2,1,31
006847.txt,422,134,638,200,-0.27,-4,1,43
006847.txt,0,246,217,373,-0.96,-2,1,2
006847.txt,32,234,220,373,2.17,-2,1,3
006847.txt,163,220,294,373,-1.08,-2,1,5
006847.txt,244,210,346,373,1.98,-2,1,5
006847.txt,783,192,848,269,-2.43,3,1,11
006848.txt,680,178,737,222,-1.72,3,1,25
006848.txt,800,178,880,225,-1.9,7,1,23
006848.txt,965,181,1230,287,-2.18,7,1,11
006849.txt,265,191,329,219,2.01,-16,2,37
006849.txt,384,183,426,205,1.89,-15,2,53
006849.txt,489,159,539,193,1.7,-10,2,79
006849.txt,703,169,715,199,-1.71,5,1,43
006850.txt,749,165,1060,334,-0.84,3,1,8
006850.txt,1007,169,1241,302,2.05,7,1,10
006851.txt,310,68,518,272,1.79,-3,1,16
006851.txt,535,179,565,205,1.64,-4,2,49
006851.txt,337,183,372,203,-1.23,-20,2,57
006851.txt,584,177,621,215,-1.57,0,1,34
006852.txt,514,175,561,210,-1.71,-3,1,35
006852.txt,466,181,502,202,-1.81,-8,1,47
006852.txt,374,177,412,193,-2.07,-19,0,65
006853.txt,573,172,610,206,-1.56,0,1,36
006853.txt,0,194,343,375,-1.06,-4,1,7
006853.txt,124,176,292,261,-1.09,-8,1,15
006853.txt,345,183,461,251,-1.3,-4,1,17
006853.txt,507,166,544,206,-1.48,-4,1,41
006853.txt,0,161,62,266,-0.83,-12,1,12
006854.txt,531,182,558,202,-1.52,-4,1,49
006854.txt,408,182,466,218,-1.37,-7,1,29
006854.txt,399,179,502,253,-1.37,-3,1,17
006854.txt,21,181,150,231,2.14,-16,1,22
006855.txt,135,121,330,253,1.96,-11,2,22
006855.txt,467,171,496,202,1.7,-11,2,66
006855.txt,549,181,567,195,-1.58,-5,2,69
006856.txt,571,173,617,215,-1.57,0,1,29
006856.txt,0,105,325,375,-1.04,-4,1,7
006856.txt,223,120,446,296,-1.24,-4,1,12
006856.txt,441,170,509,222,-1.4,-4,1,27
006856.txt,490,178,530,206,-1.45,-5,1,39
006856.txt,514,159,550,197,-1.49,-5,0,51
006857.txt,372,179,419,241,1.88,-6,1,20
006857.txt,618,175,641,197,-1.58,1,1,52
006857.txt,482,180,526,207,1.88,-6,2,44
006857.txt,505,172,544,202,1.84,-5,1,49
006857.txt,658,174,682,196,-1.59,4,1,52
006858.txt,1118,174,1241,266,-1.33,12,1,14
006858.txt,90,150,409,300,2.99,-5,1,11
006858.txt,724,177,869,245,2.25,4,1,18
006858.txt,1080,179,1166,213,1.93,22,1,32
006859.txt,227,192,316,243,1.96,-11,2,24
006859.txt,509,172,544,202,1.67,-5,1,45
006859.txt,439,162,486,198,1.88,-12,2,61
006859.txt,403,182,457,217,1.76,-8,1,32
006859.txt,327,187,391,223,1.9,-11,2,33
006859.txt,329,176,364,232,1.86,-8,1,24
006859.txt,470,178,477,201,-0.28,-10,2,56
006859.txt,1017,149,1241,247,0.15,10,1,13
006860.txt,298,175,463,281,1.83,-3,1,12
006862.txt,573,173,611,208,-1.57,0,1,35
006862.txt,244,184,362,240,-1.19,-8,1,20
006862.txt,421,184,496,231,-1.37,-4,1,22
006862.txt,497,164,538,209,-1.46,-4,1,37
006862.txt,541,168,561,191,-1.53,-6,0,82
006863.txt,505,179,554,212,-1.42,-3,1,32
006863.txt,420,173,449,192,1.73,-15,1,63
006863.txt,592,161,617,195,-1.59,0,1,51
006864.txt,0,178,88,374,-2.21,-6,1,5
006864.txt,968,149,1159,242,-2.06,11,1,18
006864.txt,1064,170,1229,233,-2.16,14,1,19
006864.txt,107,186,352,281,-2.7,-6,1,12
006864.txt,168,170,424,261,-2.74,-6,1,15
006864.txt,329,171,484,233,0.38,-5,1,21
006864.txt,350,181,494,228,-2.91,-6,1,23
006864.txt,249,178,438,242,-2.79,-6,1,18
006864.txt,666,171,756,204,-0.07,4,1,35
006865.txt,564,179,583,194,1.61,-3,2,68
006866.txt,724,156,973,312,-1.92,3,1,10
006866.txt,224,185,427,341,1.88,-3,1,9
006866.txt,362,196,475,269,1.79,-4,1,16
006867.txt,0,192,76,348,1.58,-7,1,8
006867.txt,814,166,866,186,-0.97,19,1,60
006867.txt,1109,187,1241,374,-1.88,4,1,4
006867.txt,576,161,808,251,3.03,1,1,15
006867.txt,926,174,1050,229,2.0,11,1,20
006868.txt,911,34,1241,374,-2.34,2,1,2
006868.txt,740,183,1018,361,-1.87,2,1,8
006868.txt,703,182,828,273,-1.77,2,1,13
006868.txt,673,178,752,240,-1.7,2,1,19
006868.txt,493,180,552,226,-1.44,-3,1,26
006868.txt,649,180,686,211,-1.63,2,1,35
006868.txt,631,156,665,197,-1.63,2,1,53
006869.txt,0,185,252,374,2.27,-4,1,5
006869.txt,467,174,519,212,1.64,-4,1,29
006870.txt,736,176,877,279,-1.74,2,1,11
006870.txt,263,193,398,275,1.94,-6,2,15
006870.txt,472,186,511,215,1.72,-6,2,38
006870.txt,642,174,677,201,-1.64,2,1,42
006870.txt,490,185,525,209,1.72,-6,2,44
006870.txt,296,195,348,221,-1.19,-18,2,45
006871.txt,279,191,412,269,1.87,-5,1,14
006871.txt,0,198,125,313,2.18,-9,1,10
006871.txt,231,188,349,239,2.18,-10,1,22
006871.txt,658,176,690,203,-1.53,3,1,38
006872.txt,296,156,341,272,-2.09,-4,1,12
006872.txt,601,173,636,239,2.29,0,1,17
006872.txt,493,168,517,243,0.94,-2,1,16
006872.txt,553,166,573,228,1.52,-1,1,20
006872.txt,625,164,643,217,-1.55,0,1,24
006872.txt,610,167,622,206,1.63,0,1,32
006872.txt,757,0,1220,373,-1.94,2,1,6
006873.txt,580,156,617,267,-1.57,0,1,11
006874.txt,311,186,373,218,1.95,-13,2,35
006874.txt,434,180,464,196,1.81,-15,2,71
006875.txt,585,146,634,205,-1.57,0,2,48
006875.txt,289,192,348,220,1.95,-17,2,42
006876.txt,593,173,616,196,-1.57,0,1,54
006876.txt,622,159,654,189,-1.62,2,1,76
006877.txt,518,165,740,374,-1.58,0,1,7
006877.txt,0,208,58,238,-2.2,-31,3,38
006877.txt,335,187,374,208,1.92,-18,2,52
006877.txt,425,181,463,201,1.8,-12,2,53
006878.txt,558,128,587,231,1.37,0,0,13
006878.txt,607,143,637,231,1.3,0,0,13
006878.txt,670,148,702,228,1.17,1,0,14
006878.txt,383,145,428,195,2.6,-7,0,25
006879.txt,60,192,285,374,2.09,-3,1,5
006879.txt,1084,142,1241,374,-0.84,5,1,5
006879.txt,60,186,361,279,-2.66,-6,1,12
006879.txt,185,183,411,259,-2.72,-6,1,15
006879.txt,299,178,431,235,0.37,-6,1,20
006879.txt,656,177,744,239,-1.73,2,1,18
006879.txt,396,179,494,218,0.31,-6,1,29
006879.txt,613,161,633,183,-1.59,1,1,79
006880.txt,538,179,563,200,1.64,-4,1,52
006881.txt,1025,204,1241,374,-2.09,3,1,3
006881.txt,1069,176,1222,374,-2.67,2,1,3
006881.txt,874,179,958,239,-1.71,8,1,20
006881.txt,363,178,549,269,-2.61,-2,1,13
006881.txt,470,177,506,276,-1.96,-2,1,12
006881.txt,853,167,897,210,-1.63,13,1,36
006882.txt,805,166,1192,374,1.17,3,1,6
006882.txt,508,157,578,205,1.81,-2,1,28
006882.txt,637,163,668,183,1.73,3,0,52
006882.txt,699,155,718,202,-1.57,3,1,28
006883.txt,272,174,320,195,-1.15,-22,1,51
006883.txt,192,158,252,193,-1.07,-28,1,53
006883.txt,571,169,618,216,-1.56,0,1,27
006884.txt,577,183,604,210,-1.57,-1,2,46
006884.txt,327,160,431,206,1.77,-22,2,73
006885.txt,0,144,170,358,1.7,-6,1,8
006885.txt,147,189,207,241,-1.53,-15,2,25
006885.txt,356,187,416,235,-1.73,-7,2,25
006885.txt,334,188,387,229,-1.7,-10,2,29
006885.txt,160,164,221,224,1.65,-19,2,34
006885.txt,311,187,343,215,-1.6,-16,2,41
006885.txt,382,185,471,250,-1.76,-5,1,19
006886.txt,118,198,249,264,2.08,-11,2,19
006886.txt,497,172,534,205,1.67,-5,1,41
006886.txt,428,162,476,199,1.86,-12,2,58
006886.txt,364,183,431,226,1.78,-8,1,27
006886.txt,285,187,361,228,1.92,-11,2,29
006886.txt,243,178,296,252,1.93,-8,1,18
006886.txt,467,177,475,201,-0.51,-10,2,54
006886.txt,275,184,340,204,0.15,-22,2,54
006886.txt,959,158,996,177,1.87,29,0,57
006887.txt,76,197,193,244,2.15,-16,2,24
006887.txt,330,182,349,207,2.04,-19,2,51
006887.txt,356,185,403,208,2.01,-15,2,49
006888.txt,240,185,410,313,1.76,-4,1,11
006888.txt,579,172,663,203,2.95,0,1,42
006889.txt,209,179,462,341,-1.25,-3,1,9
006889.txt,139,188,306,267,-1.11,-8,1,15
006889.txt,0,186,132,266,-0.91,-12,1,15
006889.txt,445,183,517,233,-1.4,-4,1,23
006889.txt,407,183,460,215,-1.36,-8,1,34
006889.txt,504,183,547,213,-1.46,-4,1,35
006889.txt,534,165,559,196,-1.53,-5,0,67
006889.txt,156,184,272,237,-1.09,-12,1,22
006890.txt,499,183,551,222,1.69,-3,2,31
006890.txt,549,180,575,200,1.65,-3,2,55
006891.txt,0,204,247,374,2.14,-4,1,4
006891.txt,484,181,533,215,1.73,-4,1,31
006891.txt,274,185,443,297,1.85,-3,1,11
006892.txt,819,156,878,298,2.44,3,1,9
006893.txt,714,170,732,185,-1.51,11,1,73
006894.txt,116,154,164,268,2.44,-7,1,12
006894.txt,95,151,132,263,2.51,-8,1,12
006894.txt,595,166,620,243,-0.75,0,1,15
006894.txt,469,161,497,213,-1.38,-4,1,25
006894.txt,783,154,802,213,-0.9,5,0,21
006894.txt,675,157,692,193,2.23,3,0,35
006894.txt,660,159,669,196,-1.47,2,0,34
006894.txt,716,154,729,190,2.28,6,0,37
006895.txt,570,179,610,219,-1.57,0,1,31
006895.txt,0,198,148,324,2.24,-8,1,9
006895.txt,365,184,425,226,1.81,-8,2,29
006895.txt,431,188,474,213,1.77,-8,2,41
006896.txt,669,133,789,241,1.76,3,1,20
006896.txt,550,172,577,194,-1.66,-3,1,52
006897.txt,0,186,210,368,0.78,-6,1,7
006897.txt,78,159,363,283,-2.66,-6,1,11
006897.txt,669,178,753,247,-1.7,2,1,19
006897.txt,278,181,456,244,-2.86,-6,1,19
006897.txt,654,184,714,227,-1.71,2,1,25
006897.txt,643,179,682,215,-1.69,2,1,34
006897.txt,440,175,510,213,-2.98,-7,2,38
006898.txt,106,191,143,220,1.58,-26,2,39
006899.txt,878,223,969,290,-1.63,4,1,11
006899.txt,728,175,774,207,1.71,6,1,35
006899.txt,777,175,810,196,1.7,12,1,50
006900.txt,450,188,523,243,1.72,-3,2,22
006900.txt,644,187,672,217,-1.53,2,2,40
006901.txt,306,194,386,222,-0.16,-15,2,42
006902.txt,601,177,669,241,-1.56,0,1,19
006902.txt,977,172,1241,374,-1.37,4,1,6
006902.txt,758,176,944,267,-1.08,4,1,12
006902.txt,0,176,132,292,2.25,-10,1,12
006902.txt,307,185,443,250,1.93,-5,1,18
006902.txt,543,172,584,202,1.83,-2,1,43
006902.txt,237,183,359,238,2.11,-9,1,22
006902.txt,420,182,489,213,1.98,-7,1,35
006902.txt,643,172,686,198,-1.26,3,1,45
006902.txt,68,186,226,241,2.24,-13,1,21
006903.txt,631,144,718,325,-0.17,0,1,7
006904.txt,0,204,410,374,2.03,-2,1,5
006904.txt,990,180,1241,374,-2.53,2,1,1
006904.txt,815,168,1193,374,-2.04,2,1,5
006904.txt,688,180,802,262,-1.77,2,1,15
006904.txt,651,178,696,216,-1.65,2,1,30
006904.txt,672,177,747,239,-1.7,2,1,20
006904.txt,314,191,405,224,0.3,-12,2,35
006904.txt,193,193,296,227,0.47,-17,2,35
006904.txt,638,178,666,201,-1.65,2,1,49
006906.txt,0,194,131,270,2.25,-13,2,16
006906.txt,389,182,435,210,1.83,-13,2,50
006907.txt,726,179,783,227,-1.5,5,1,26
006907.txt,0,69,204,302,-1.19,-12,1,17
006907.txt,192,199,250,232,-1.38,-18,2,34
006907.txt,245,191,286,223,-1.44,-20,2,42
006907.txt,796,179,828,199,-1.38,14,1,52
006908.txt,0,175,140,373,-1.67,-3,1,4
006908.txt,214,161,297,367,-2.1,-3,1,6
006908.txt,146,168,218,363,-1.64,-4,1,6
006908.txt,207,182,401,306,1.85,-4,1,11
006908.txt,424,161,471,262,1.59,-2,1,13
006908.txt,505,168,521,215,-1.54,-3,1,26
006909.txt,242,191,464,259,0.36,-5,1,16
006909.txt,731,173,1026,272,-0.29,4,1,11
006909.txt,375,185,502,227,-2.84,-6,1,26
006909.txt,416,184,519,217,-3.05,-6,1,32
006910.txt,1053,112,1128,323,-1.84,4,1,7
006910.txt,1124,109,1209,325,-1.86,5,1,6
006910.txt,1209,214,1241,374,-2.79,2,1,0
006910.txt,712,109,914,192,2.85,10,0,38
006910.txt,959,160,1119,207,2.58,15,1,25
006910.txt,284,187,352,221,1.15,-14,2,34
006910.txt,162,182,321,241,-2.63,-12,2,25
006911.txt,219,169,345,219,2.51,-14,1,31
006911.txt,915,161,950,258,-1.81,5,1,12
006911.txt,569,178,623,204,-1.04,0,1,43
006911.txt,737,176,763,192,-1.26,13,1,68
006912.txt,0,195,324,374,1.92,-4,1,8
006912.txt,872,121,1014,343,-2.05,3,1,7
006912.txt,541,176,560,192,1.59,-6,1,73
006913.txt,654,163,708,194,-1.8,7,2,73
006913.txt,132,211,175,242,2.17,-17,2,27
006913.txt,282,190,338,219,1.97,-16,2,39
006913.txt,408,170,442,202,1.83,-16,2,66
006914.txt,219,175,495,366,-1.31,-2,1,8
006914.txt,918,177,1122,312,-1.32,5,1,10
006915.txt,660,173,687,191,-1.75,5,1,66
006915.txt,835,189,1110,350,-2.01,3,1,8
006915.txt,1132,187,1241,318,-2.33,7,1,8
006916.txt,2,156,93,358,1.26,-5,1,7
006916.txt,1024,170,1168,228,2.04,13,1,20
006916.txt,1130,172,1241,220,1.98,18,1,22
006917.txt,718,176,876,295,1.35,2,1,11
006917.txt,435,185,533,251,1.75,-3,1,18
006917.txt,678,181,767,245,-1.76,2,1,18
006917.txt,524,180,562,214,1.64,-3,1,33
006918.txt,596,175,664,240,-1.57,0,1,19
006918.txt,704,145,735,186,1.52,10,1,71
006919.txt,414,178,494,210,0.2,-7,1,36
006919.txt,838,166,867,215,-1.88,8,1,24
006919.txt,814,165,837,205,-1.85,8,1,30
006920.txt,178,138,492,374,1.85,-2,1,8
006920.txt,0,210,234,374,2.19,-5,1,6
006920.txt,884,193,1241,374,0.97,2,1,3
006920.txt,664,177,740,233,-1.69,2,1,20
006920.txt,510,180,545,204,1.68,-5,1,45
006920.txt,303,200,434,271,1.9,-5,2,16
006921.txt,566,167,594,189,-1.49,-1,0,49
006921.txt,615,166,638,186,-1.54,2,0,57
006922.txt,1175,194,1241,374,-2.61,3,1,2
006922.txt,849,186,1222,374,-2.01,3,1,7
006922.txt,760,181,912,280,-1.83,3,1,12
006922.txt,425,184,510,233,1.81,-4,1,23
006922.txt,715,178,818,246,-1.77,3,1,18
006922.txt,519,179,557,207,1.71,-3,1,39
006922.txt,694,176,745,217,-1.68,4,1,28
006923.txt,4,185,124,229,2.21,-20,2,27
006923.txt,125,185,211,222,2.11,-20,2,32
006923.txt,454,185,526,235,1.74,-3,1,23
006923.txt,545,179,570,199,1.66,-4,2,58
006923.txt,585,178,632,225,-1.56,0,1,27
006923.txt,1050,190,1110,262,-2.19,11,2,17
006924.txt,709,176,727,189,-1.5,12,1,79
006925.txt,118,159,188,330,-1.83,-5,1,8
006925.txt,517,182,558,274,2.2,-1,1,12
006925.txt,847,169,873,249,-1.32,5,1,14
006925.txt,429,173,451,267,0.19,-3,1,13
006925.txt,781,160,811,234,-1.83,4,1,17
006925.txt,605,169,625,228,-1.55,0,1,22
006925.txt,587,172,601,218,1.74,0,1,27
006925.txt,824,0,1237,373,-2.27,2,1,2
006926.txt,0,170,112,262,2.28,-11,1,13
006926.txt,135,162,273,231,2.06,-11,1,20
006926.txt,335,179,486,244,-2.25,-4,1,17
006926.txt,378,179,517,233,-2.27,-4,1,20
006926.txt,456,178,543,220,-2.18,-4,1,28
006926.txt,504,177,569,202,-2.36,-4,1,41
006926.txt,694,182,767,230,-1.73,3,1,23
006926.txt,677,172,733,215,-1.7,3,1,30
006926.txt,589,178,629,215,-1.57,0,1,31
006926.txt,249,173,333,208,2.04,-14,1,33
006927.txt,0,184,299,372,-1.92,-5,1,7
006927.txt,369,174,499,227,-2.61,-5,1,23
006927.txt,317,190,400,256,-2.94,-5,1,14
006927.txt,749,189,953,309,-1.87,3,1,10
006928.txt,572,172,624,219,-1.57,0,1,26
006928.txt,0,192,119,314,-0.85,-8,1,9
006928.txt,163,162,408,307,-1.18,-4,1,11
006928.txt,280,182,383,234,-1.22,-8,1,22
006928.txt,419,181,494,228,-1.37,-4,1,24
006928.txt,520,176,552,202,-1.48,-4,1,46
006928.txt,0,188,153,261,-0.93,-12,1,16
006929.txt,602,177,629,203,-1.57,0,1,45
006929.txt,707,178,828,265,-1.76,2,1,14
006929.txt,871,179,1241,374,-2.15,2,1,4
006929.txt,80,198,261,260,0.51,-11,2,19
006929.txt,0,200,67,263,0.74,-17,2,19
006929.txt,692,177,772,242,-1.73,3,1,19
006929.txt,710,171,721,208,1.44,4,1,32
006929.txt,660,177,704,212,-1.67,3,1,32
006929.txt,644,173,668,197,-1.62,3,1,56
006929.txt,462,182,502,211,1.72,-7,2,40
006929.txt,483,181,517,204,1.73,-7,2,48
006930.txt,595,182,619,206,-1.59,0,2,60
006932.txt,585,176,645,225,-1.61,0,1,22
006932.txt,395,187,537,273,-1.38,-2,1,12
006932.txt,390,175,485,217,0.93,-6,1,24
006932.txt,935,181,1033,374,-2.02,2,1,5
006932.txt,751,184,1025,351,-1.86,2,1,8
006932.txt,640,177,677,205,-1.67,2,1,37
006932.txt,632,138,679,195,-1.63,2,1,47
006932.txt,0,131,78,288,2.35,-9,1,8
006932.txt,587,173,625,207,-1.56,0,1,33
006932.txt,164,174,258,213,2.1,-15,1,27
006933.txt,580,181,653,241,-1.71,0,1,21
006933.txt,151,187,257,242,2.06,-12,1,21
006933.txt,194,189,339,261,1.99,-8,1,17
006934.txt,691,178,794,256,-1.78,3,1,17
006935.txt,813,153,855,279,1.6,3,1,10
006936.txt,768,184,1198,374,-1.95,2,1,6
006936.txt,716,183,870,292,-1.8,2,1,11
006936.txt,678,178,769,248,-1.73,2,1,17
006936.txt,668,180,724,225,-1.66,2,1,25
006936.txt,649,180,689,213,-1.64,2,1,33
006936.txt,629,155,664,198,-1.64,2,1,51
006937.txt,768,165,848,373,-1.83,1,1,5
006937.txt,853,151,964,373,-1.92,2,1,5
006937.txt,172,165,270,373,-1.18,-3,1,6
006937.txt,749,172,780,260,-2.88,3,1,15
006937.txt,752,173,783,251,-1.68,3,1,16
006937.txt,1086,159,1166,355,-1.82,4,1,6
006937.txt,506,170,565,223,1.68,-2,1,31
006937.txt,573,171,611,204,1.72,0,1,48
006938.txt,730,189,912,306,-1.87,3,1,12
006938.txt,655,170,715,226,-1.7,2,2,28
006939.txt,633,175,658,196,-1.66,2,1,50
006939.txt,675,181,745,232,-1.73,2,1,21
